sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
80000305,80,Tây Ninh,5.25,6.5,,6.45,6.75,,,,,,,
80000306,80,Tây Ninh,5,6.25,5.5,,,,7.5,,,,,
80000307,80,Tây Ninh,5.25,5.75,,,,,7.1,,,,,Giáo dục kinh tế pháp luật=5.35
80000308,80,Tây Ninh,5,6.5,4,,,,7,,,,,
80000309,80,Tây Ninh,3.25,5.5,2.75,,,,6.1,,,,,
80000310,80,Tây Ninh,6.1,6.25,,,4.1,5.35,,,,,,
80000311,80,Tây Ninh,3,5,,,,,5.85,,,,,Giáo dục kinh tế pháp luật=4.6
80000312,80,Tây Ninh,3.6,5.75,,,,,3.5,,,,,Giáo dục kinh tế pháp luật=5
80000313,80,Tây Ninh,3.5,4.25,,,,,5.1,3.5,,,,
80000314,80,Tây Ninh,5.25,5,,,4.25,4.75,,,,,,
80000315,80,Tây Ninh,7.25,5.75,6.5,5.75,,,,,,,,
80000316,80,Tây Ninh,7,6.5,,5.25,7.75,,,,,,,
80000317,80,Tây Ninh,7.75,5.5,,,8,8.25,,,,,,
80000318,80,Tây Ninh,3.6,6.75,4.5,,,,8.25,,,,,
80000319,80,Tây Ninh,7,5.75,,3.85,6.5,,,,,,,
80000320,80,Tây Ninh,2.25,5.75,,,,,5.25,5.1,,,,
80000321,80,Tây Ninh,6.25,6,,4.35,5.85,,,,,,,
80000322,80,Tây Ninh,5.75,5.75,,4.75,,,6.5,,,,,
80000323,80,Tây Ninh,3.75,5.25,,,,,5.25,3.5,,,,
80000324,80,Tây Ninh,2.35,3.75,,,,,4.5,5.1,,,,
80000325,80,Tây Ninh,3.25,3.75,,,,,6.5,3.85,,,,
80000326,80,Tây Ninh,5.5,2.75,,,5.25,6.75,,,,,,
80000327,80,Tây Ninh,3.85,4.25,,,,,6.75,,,,,Giáo dục kinh tế pháp luật=7.35
80000328,80,Tây Ninh,5,5,,2.6,4.25,,,,,,,
80000329,80,Tây Ninh,6,5.25,,4.35,5.75,,,,,,,
80000330,80,Tây Ninh,5.5,5,,6,,,8.25,,,,,
80000331,80,Tây Ninh,3.75,4.5,,,,,8.25,8.75,,,,
